No.;Time;;;;;;Time 2;Time 1;Delay;;;Delay 1;Delay 2;Jitter
2110;8,668631;;;;;;8,673716;8,668631;0,005085;;;0,004917;0,000168;-0,004749
2111;8,673716;;;;;;8,673884;8,673716;0,000168;;;0,000168;0;-0,000168
2112;8,673884;;;;;;8,673884;8,673884;0;;;0;0;0
2113;8,673884;;;;;;8,673884;8,673884;0;;;0;0;0
2114;8,673884;;;;;;8,673884;8,673884;0;;;0;0;0
2115;8,673884;;;;;;8,673884;8,673884;0;;;0;0;0
2116;8,673884;;;;;;8,673884;8,673884;0;;;0;0;0
2117;8,673884;;;;;;8,673884;8,673884;0;;;-0,000839;0,000839;0,001678
2118;8,673884;;;;;;8,674723;8,673884;0,000839;;;0,000458;0,000381;-7,7E-05
2119;8,674723;;;;;;8,675104;8,674723;0,000381;;;-0,005417;0,005798;0,011215
2120;8,675104;;;;;;8,680902;8,675104;0,005798;;;0,004039;0,001759;-0,00228
2121;8,680902;;;;;;8,682661;8,680902;0,001759;;;0,001759;0;-0,001759
2122;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2123;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2124;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2125;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2126;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2127;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2128;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2129;8,682661;;;;;;8,682661;8,682661;0;;;0;0;0
2130;8,682661;;;;;;8,682661;8,682661;0;;;-0,000388;0,000388;0,000776
2131;8,682661;;;;;;8,683049;8,682661;0,000388;;;0,000388;0;-0,000388
2132;8,683049;;;;;;8,683049;8,683049;0;;;0;0;0
2133;8,683049;;;;;;8,683049;8,683049;0;;;-7,1E-05;7,1E-05;0,000142
2134;8,683049;;;;;;8,68312;8,683049;7,1E-05;;;7,1E-05;0;-7,1E-05
2135;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2136;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2137;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2138;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2139;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2140;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2141;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2142;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2143;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2144;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2145;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2146;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2147;8,68312;;;;;;8,68312;8,68312;0;;;0;0;0
2148;8,68312;;;;;;8,68312;8,68312;0;;;-0,000134;0,000134;0,000268
2149;8,68312;;;;;;8,683254;8,68312;0,000134;;;9,7E-05;3,7E-05;-6E-05
2150;8,683254;;;;;;8,683291;8,683254;3,7E-05;;;3,7E-05;0;-3,7E-05
2151;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2152;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2153;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2154;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2155;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2156;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2157;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2158;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2159;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2160;8,683291;;;;;;8,683291;8,683291;0;;;0;0;0
2161;8,683291;;;;;;8,683291;8,683291;0;;;-0,001026;0,001026;0,002052
2162;8,683291;;;;;;8,684317;8,683291;0,001026;;;0,000609;0,000417;-0,000192
2163;8,684317;;;;;;8,684734;8,684317;0,000417;;;0,000126;0,000291;0,000165
2164;8,684734;;;;;;8,685025;8,684734;0,000291;;;-0,000154;0,000445;0,000599
2165;8,685025;;;;;;8,68547;8,685025;0,000445;;;-0,000408;0,000853;0,001261
2166;8,68547;;;;;;8,686323;8,68547;0,000853;;;0,000853;0;-0,000853
2167;8,686323;;;;;;8,686323;8,686323;0;;;0;0;0
2168;8,686323;;;;;;8,686323;8,686323;0;;;0;0;0
2169;8,686323;;;;;;8,686323;8,686323;0;;;0;0;0
2170;8,686323;;;;;;8,686323;8,686323;0;;;0;0;0
2171;8,686323;;;;;;8,686323;8,686323;0;;;0;0;0
2172;8,686323;;;;;;8,686323;8,686323;0;;;-0,000139;0,000139;0,000278
2173;8,686323;;;;;;8,686462;8,686323;0,000139;;;-0,000333;0,000472;0,000805
2174;8,686462;;;;;;8,686934;8,686462;0,000472;;;-0,106661;0,107133;0,213794
2175;8,686934;;;;;;8,794067;8,686934;0,107133;;;0,105879;0,001254;-0,104625
2176;8,794067;;;;;;8,795321;8,794067;0,001254;;;0,000795;0,000459;-0,000336
2177;8,795321;;;;;;8,79578;8,795321;0,000459;;;8,6E-05;0,000373;0,000287
2178;8,79578;;;;;;8,796153;8,79578;0,000373;;;-0,000707;0,00108;0,001787
2179;8,796153;;;;;;8,797233;8,796153;0,00108;;;0,000271;0,000809;0,000538
2180;8,797233;;;;;;8,798042;8,797233;0,000809;;;-0,009302;0,010111;0,019413
2181;8,798042;;;;;;8,808153;8,798042;0,010111;;;0,006242;0,003869;-0,002373
2182;8,808153;;;;;;8,812022;8,808153;0,003869;;;-0,007457;0,011326;0,018783
2183;8,812022;;;;;;8,823348;8,812022;0,011326;;;0,011196;0,00013;-0,011066
2184;8,823348;;;;;;8,823478;8,823348;0,00013;;;0,00013;0;-0,00013
2185;8,823478;;;;;;8,823478;8,823478;0;;;-5,8E-05;5,8E-05;0,000116
2186;8,823478;;;;;;8,823536;8,823478;5,8E-05;;;5,8E-05;0;-5,8E-05
2187;8,823536;;;;;;8,823536;8,823536;0;;;-5,2E-05;5,2E-05;0,000104
2188;8,823536;;;;;;8,823588;8,823536;5,2E-05;;;5,2E-05;0;-5,2E-05
2189;8,823588;;;;;;8,823588;8,823588;0;;;0;0;0
2190;8,823588;;;;;;8,823588;8,823588;0;;;-7,5E-05;7,5E-05;0,00015
2191;8,823588;;;;;;8,823663;8,823588;7,5E-05;;;7,5E-05;0;-7,5E-05
2192;8,823663;;;;;;8,823663;8,823663;0;;;-5,6E-05;5,6E-05;0,000112
2193;8,823663;;;;;;8,823719;8,823663;5,6E-05;;;5,6E-05;0;-5,6E-05
2194;8,823719;;;;;;8,823719;8,823719;0;;;0;0;0
2195;8,823719;;;;;;8,823719;8,823719;0;;;0;0;0
2196;8,823719;;;;;;8,823719;8,823719;0;;;-0,002174;0,002174;0,004348
2197;8,823719;;;;;;8,825893;8,823719;0,002174;;;0,001892;0,000282;-0,00161
2198;8,825893;;;;;;8,826175;8,825893;0,000282;;;-3E-05;0,000312;0,000342
2199;8,826175;;;;;;8,826487;8,826175;0,000312;;;0,000195;0,000117;-7,8E-05
2200;8,826487;;;;;;8,826604;8,826487;0,000117;;;7E-06;0,00011;0,000103
2201;8,826604;;;;;;8,826714;8,826604;0,00011;;;-0,002381;0,002491;0,004872
2202;8,826714;;;;;;8,829205;8,826714;0,002491;;;0,002491;0;-0,002491
2203;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2204;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2205;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2206;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2207;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2208;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2209;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2210;8,829205;;;;;;8,829205;8,829205;0;;;0;0;0
2211;8,829205;;;;;;8,829205;8,829205;0;;;-0,000203;0,000203;0,000406
2212;8,829205;;;;;;8,829408;8,829205;0,000203;;;0,000203;0;-0,000203
2213;8,829408;;;;;;8,829408;8,829408;0;;;0;0;0
2214;8,829408;;;;;;8,829408;8,829408;0;;;-7,8E-05;7,8E-05;0,000156
2215;8,829408;;;;;;8,829486;8,829408;7,8E-05;;;7,8E-05;0;-7,8E-05
2216;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2217;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2218;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2219;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2220;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2221;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2222;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2223;8,829486;;;;;;8,829486;8,829486;0;;;0;0;0
2224;8,829486;;;;;;8,829486;8,829486;0;;;-0,000117;0,000117;0,000234
2225;8,829486;;;;;;8,829603;8,829486;0,000117;;;0,000117;0;-0,000117
2226;8,829603;;;;;;8,829603;8,829603;0;;;0;0;0
2227;8,829603;;;;;;8,829603;8,829603;0;;;0;0;0
2228;8,829603;;;;;;8,829603;8,829603;0;;;-5E-05;5E-05;1E-04
2229;8,829603;;;;;;8,829653;8,829603;5E-05;;;-0,000237;0,000287;0,000524
2230;8,829653;;;;;;8,82994;8,829653;0,000287;;;9E-06;0,000278;0,000269
2231;8,82994;;;;;;8,830218;8,82994;0,000278;;;2,4E-05;0,000254;0,00023
2232;8,830218;;;;;;8,830472;8,830218;0,000254;;;3,8E-05;0,000216;0,000178
2233;8,830472;;;;;;8,830688;8,830472;0,000216;;;9,9E-05;0,000117;1,8E-05
2234;8,830688;;;;;;8,830805;8,830688;0,000117;;;-3E-06;0,00012;0,000123
2235;8,830805;;;;;;8,830925;8,830805;0,00012;;;-3E-06;0,000123;0,000126
2236;8,830925;;;;;;8,831048;8,830925;0,000123;;;2E-06;0,000121;0,000119
2237;8,831048;;;;;;8,831169;8,831048;0,000121;;;-2E-06;0,000123;0,000125
2238;8,831169;;;;;;8,831292;8,831169;0,000123;;;-0,000676;0,000799;0,001475
2239;8,831292;;;;;;8,832091;8,831292;0,000799;;;0,000799;0;-0,000799
2240;8,832091;;;;;;8,832091;8,832091;0;;;-8,4E-05;8,4E-05;0,000168
2241;8,832091;;;;;;8,832175;8,832091;8,4E-05;;;3,1E-05;5,3E-05;2,2E-05
2242;8,832175;;;;;;8,832228;8,832175;5,3E-05;;;-9,4E-05;0,000147;0,000241
2243;8,832228;;;;;;8,832375;8,832228;0,000147;;;-3,2E-05;0,000179;0,000211
2244;8,832375;;;;;;8,832554;8,832375;0,000179;;;-0,003726;0,003905;0,007631
2245;8,832554;;;;;;8,836459;8,832554;0,003905;;;0,00164;0,002265;0,000625
2246;8,836459;;;;;;8,838724;8,836459;0,002265;;;0,002265;0;-0,002265
2247;8,838724;;;;;;8,838724;8,838724;0;;;-0,00011;0,00011;0,00022
2248;8,838724;;;;;;8,838834;8,838724;0,00011;;;7E-05;4E-05;-3E-05
2249;8,838834;;;;;;8,838874;8,838834;4E-05;;;-3E-06;4,3E-05;4,6E-05
2250;8,838874;;;;;;8,838917;8,838874;4,3E-05;;;4,3E-05;0;-4,3E-05
2251;8,838917;;;;;;8,838917;8,838917;0;;;-6,6E-05;6,6E-05;0,000132
2252;8,838917;;;;;;8,838983;8,838917;6,6E-05;;;6,6E-05;0;-6,6E-05
2253;8,838983;;;;;;8,838983;8,838983;0;;;0;0;0
2254;8,838983;;;;;;8,838983;8,838983;0;;;0;0;0
2255;8,838983;;;;;;8,838983;8,838983;0;;;-8,3E-05;8,3E-05;0,000166
2256;8,838983;;;;;;8,839066;8,838983;8,3E-05;;;3,8E-05;4,5E-05;7E-06
2257;8,839066;;;;;;8,839111;8,839066;4,5E-05;;;4,5E-05;0;-4,5E-05
2258;8,839111;;;;;;8,839111;8,839111;0;;;-0,002734;0,002734;0,005468
2259;8,839111;;;;;;8,841845;8,839111;0,002734;;;0,001912;0,000822;-0,00109
2260;8,841845;;;;;;8,842667;8,841845;0,000822;;;0,000609;0,000213;-0,000396
2261;8,842667;;;;;;8,84288;8,842667;0,000213;;;-3,8E-05;0,000251;0,000289
2262;8,84288;;;;;;8,843131;8,84288;0,000251;;;9,5E-05;0,000156;6,1E-05
2263;8,843131;;;;;;8,843287;8,843131;0,000156;;;2,7E-05;0,000129;0,000102
2264;8,843287;;;;;;8,843416;8,843287;0,000129;;;-0,003872;0,004001;0,007873
2265;8,843416;;;;;;8,847417;8,843416;0,004001;;;0,003829;0,000172;-0,003657
2266;8,847417;;;;;;8,847589;8,847417;0,000172;;;0,000172;0;-0,000172
2267;8,847589;;;;;;8,847589;8,847589;0;;;-5,2E-05;5,2E-05;0,000104
2268;8,847589;;;;;;8,847641;8,847589;5,2E-05;;;1,3E-05;3,9E-05;2,6E-05
2269;8,847641;;;;;;8,84768;8,847641;3,9E-05;;;2E-06;3,7E-05;3,5E-05
2270;8,84768;;;;;;8,847717;8,84768;3,7E-05;;;-1,5E-05;5,2E-05;6,7E-05
2271;8,847717;;;;;;8,847769;8,847717;5,2E-05;;;5,2E-05;0;-5,2E-05
2272;8,847769;;;;;;8,847769;8,847769;0;;;-4,4E-05;4,4E-05;8,8E-05
2273;8,847769;;;;;;8,847813;8,847769;4,4E-05;;;-0,000393;0,000437;0,00083
2274;8,847813;;;;;;8,84825;8,847813;0,000437;;;-1,4E-05;0,000451;0,000465
2275;8,84825;;;;;;8,848701;8,84825;0,000451;;;0,000319;0,000132;-0,000187
2276;8,848701;;;;;;8,848833;8,848701;0,000132;;;1E-05;0,000122;0,000112
2277;8,848833;;;;;;8,848955;8,848833;0,000122;;;-1E-06;0,000123;0,000124
2278;8,848955;;;;;;8,849078;8,848955;0,000123;;;-0,001551;0,001674;0,003225
2279;8,849078;;;;;;8,850752;8,849078;0,001674;;;0,001564;0,00011;-0,001454
2280;8,850752;;;;;;8,850862;8,850752;0,00011;;;7,1E-05;3,9E-05;-3,2E-05
2281;8,850862;;;;;;8,850901;8,850862;3,9E-05;;;-0,000235;0,000274;0,000509
2282;8,850901;;;;;;8,851175;8,850901;0,000274;;;-0,007388;0,007662;0,01505
2283;8,851175;;;;;;8,858837;8,851175;0,007662;;;0,007662;0;-0,007662
2284;8,858837;;;;;;8,858837;8,858837;0;;;-0,000251;0,000251;0,000502
2285;8,858837;;;;;;8,859088;8,858837;0,000251;;;0,000199;5,2E-05;-0,000147
2286;8,859088;;;;;;8,85914;8,859088;5,2E-05;;;5,2E-05;0;-5,2E-05
2287;8,85914;;;;;;8,85914;8,85914;0;;;0;0;0
2288;8,85914;;;;;;8,85914;8,85914;0;;;-3,7E-05;3,7E-05;7,4E-05
2289;8,85914;;;;;;8,859177;8,85914;3,7E-05;;;6E-06;3,1E-05;2,5E-05
2290;8,859177;;;;;;8,859208;8,859177;3,1E-05;;;-1,3E-05;4,4E-05;5,7E-05
2291;8,859208;;;;;;8,859252;8,859208;4,4E-05;;;8E-06;3,6E-05;2,8E-05
2292;8,859252;;;;;;8,859288;8,859252;3,6E-05;;;1,2E-05;2,4E-05;1,2E-05
2293;8,859288;;;;;;8,859312;8,859288;2,4E-05;;;1E-06;2,3E-05;2,2E-05
2294;8,859312;;;;;;8,859335;8,859312;2,3E-05;;;-1,8E-05;4,1E-05;5,9E-05
2295;8,859335;;;;;;8,859376;8,859335;4,1E-05;;;4,1E-05;0;-4,1E-05
2296;8,859376;;;;;;8,859376;8,859376;0;;;-0,000105;0,000105;0,00021
2297;8,859376;;;;;;8,859481;8,859376;0,000105;;;-0,000103;0,000208;0,000311
2298;8,859481;;;;;;8,859689;8,859481;0,000208;;;7,8E-05;0,00013;5,2E-05
2299;8,859689;;;;;;8,859819;8,859689;0,00013;;;7E-06;0,000123;0,000116
2300;8,859819;;;;;;8,859942;8,859819;0,000123;;;-0,00165;0,001773;0,003423
2301;8,859942;;;;;;8,861715;8,859942;0,001773;;;0,001773;0;-0,001773
2302;8,861715;;;;;;8,861715;8,861715;0;;;0;0;0
2303;8,861715;;;;;;8,861715;8,861715;0;;;0;0;0
2304;8,861715;;;;;;8,861715;8,861715;0;;;-0,000138;0,000138;0,000276
2305;8,861715;;;;;;8,861853;8,861715;0,000138;;;-0,000173;0,000311;0,000484
2306;8,861853;;;;;;8,862164;8,861853;0,000311;;;2E-05;0,000291;0,000271
2307;8,862164;;;;;;8,862455;8,862164;0,000291;;;-3,6E-05;0,000327;0,000363
2308;8,862455;;;;;;8,862782;8,862455;0,000327;;;0,000201;0,000126;-7,5E-05
2309;8,862782;;;;;;8,862908;8,862782;0,000126;;;-0,000449;0,000575;0,001024
2310;8,862908;;;;;;8,863483;8,862908;0,000575;;;-0,006303;0,006878;0,013181
2311;8,863483;;;;;;8,870361;8,863483;0,006878;;;0,006578;0,0003;-0,006278
2312;8,870361;;;;;;8,870661;8,870361;0,0003;;;-0,037326;0,037626;0,074952
2313;8,870661;;;;;;8,908287;8,870661;0,037626;;;0,037434;0,000192;-0,037242
2314;8,908287;;;;;;8,908479;8,908287;0,000192;;;0,000192;0;-0,000192
2315;8,908479;;;;;;8,908479;8,908479;0;;;0;0;0
2316;8,908479;;;;;;8,908479;8,908479;0;;;0;0;0
2317;8,908479;;;;;;8,908479;8,908479;0;;;0;0;0
2318;8,908479;;;;;;8,908479;8,908479;0;;;0;0;0
2319;8,908479;;;;;;8,908479;8,908479;0;;;0;0;0
2320;8,908479;;;;;;8,908479;8,908479;0;;;0;0;0
2321;8,908479;;;;;;8,908479;8,908479;0;;;0;0;0
2322;8,908479;;;;;;8,908479;8,908479;0;;;-0,000115;0,000115;0,00023
2323;8,908479;;;;;;8,908594;8,908479;0,000115;;;0,000115;0;-0,000115
2324;8,908594;;;;;;8,908594;8,908594;0;;;0;0;0
2325;8,908594;;;;;;8,908594;8,908594;0;;;0;0;0
2326;8,908594;;;;;;8,908594;8,908594;0;;;0;0;0
2327;8,908594;;;;;;8,908594;8,908594;0;;;0;0;0
2328;8,908594;;;;;;8,908594;8,908594;0;;;-8,2E-05;8,2E-05;0,000164
2329;8,908594;;;;;;8,908676;8,908594;8,2E-05;;;4,2E-05;4E-05;-2E-06
2330;8,908676;;;;;;8,908716;8,908676;4E-05;;;4E-05;0;-4E-05
2331;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2332;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2333;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2334;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2335;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2336;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2337;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2338;8,908716;;;;;;8,908716;8,908716;0;;;0;0;0
2339;8,908716;;;;;;8,908716;8,908716;0;;;-0,000526;0,000526;0,001052
2340;8,908716;;;;;;8,909242;8,908716;0,000526;;;0,000136;0,00039;0,000254
2341;8,909242;;;;;;8,909632;8,909242;0,00039;;;0,000271;0,000119;-0,000152
2342;8,909632;;;;;;8,909751;8,909632;0,000119;;;-0,000206;0,000325;0,000531
2343;8,909751;;;;;;8,910076;8,909751;0,000325;;;9,8E-05;0,000227;0,000129
2344;8,910076;;;;;;8,910303;8,910076;0,000227;;;-1,9E-05;0,000246;0,000265
2345;8,910303;;;;;;8,910549;8,910303;0,000246;;;0,000133;0,000113;-2E-05
2346;8,910549;;;;;;8,910662;8,910549;0,000113;;;-2,9E-05;0,000142;0,000171
2347;8,910662;;;;;;8,910804;8,910662;0,000142;;;-5,4E-05;0,000196;0,00025
2348;8,910804;;;;;;8,911;8,910804;0,000196;;;-0,000429;0,000625;0,001054
2349;8,911;;;;;;8,911625;8,911;0,000625;;;0,000483;0,000142;-0,000341
2350;8,911625;;;;;;8,911767;8,911625;0,000142;;;-5E-06;0,000147;0,000152
2351;8,911767;;;;;;8,911914;8,911767;0,000147;;;2,8E-05;0,000119;9,1E-05
2352;8,911914;;;;;;8,912033;8,911914;0,000119;;;-0,008576;0,008695;0,017271
2353;8,912033;;;;;;8,920728;8,912033;0,008695;;;0,008557;0,000138;-0,008419
2354;8,920728;;;;;;8,920866;8,920728;0,000138;;;-0,000531;0,000669;0,0012
2355;8,920866;;;;;;8,921535;8,920866;0,000669;;;-0,00065;0,001319;0,001969
2356;8,921535;;;;;;8,922854;8,921535;0,001319;;;-0,009054;0,010373;0,019427
2357;8,922854;;;;;;8,933227;8,922854;0,010373;;;-0,020585;0,030958;0,051543
2358;8,933227;;;;;;8,964185;8,933227;0,030958;;;0,030698;0,00026;-0,030438
2359;8,964185;;;;;;8,964445;8,964185;0,00026;;;7E-05;0,00019;0,00012
2360;8,964445;;;;;;8,964635;8,964445;0,00019;;;-2E-05;0,00021;0,00023
2361;8,964635;;;;;;8,964845;8,964635;0,00021;;;0,00021;0;-0,00021
2362;8,964845;;;;;;8,964845;8,964845;0;;;0;0;0
2363;8,964845;;;;;;8,964845;8,964845;0;;;0;0;0
2364;8,964845;;;;;;8,964845;8,964845;0;;;0;0;0
2365;8,964845;;;;;;8,964845;8,964845;0;;;-1,5E-05;1,5E-05;3E-05
2366;8,964845;;;;;;8,96486;8,964845;1,5E-05;;;-0,018209;0,018224;0,036433
2367;8,96486;;;;;;8,983084;8,96486;0,018224;;;-0,009818;0,028042;0,03786
2368;8,983084;;;;;;9,011126;8,983084;0,028042;;;-0,061608;0,08965;0,151258
2369;9,011126;;;;;;9,100776;9,011126;0,08965;;;0,088829;0,000821;-0,088008
2370;9,100776;;;;;;9,101597;9,100776;0,000821;;;-0,006546;0,007367;0,013913
2371;9,101597;;;;;;9,108964;9,101597;0,007367;;;-0,007228;0,014595;0,021823
2372;9,108964;;;;;;9,123559;9,108964;0,014595;;;0,014221;0,000374;-0,013847
2373;9,123559;;;;;;9,123933;9,123559;0,000374;;;-0,000228;0,000602;0,00083
2374;9,123933;;;;;;9,124535;9,123933;0,000602;;;0,000374;0,000228;-0,000146
2375;9,124535;;;;;;9,124763;9,124535;0,000228;;;-0,001575;0,001803;0,003378
2376;9,124763;;;;;;9,126566;9,124763;0,001803;;;0,001803;0;-0,001803
2377;9,126566;;;;;;9,126566;9,126566;0;;;0;0;0
2378;9,126566;;;;;;9,126566;9,126566;0;;;0;0;0
2379;9,126566;;;;;;9,126566;9,126566;0;;;0;0;0
2380;9,126566;;;;;;9,126566;9,126566;0;;;0;0;0
2381;9,126566;;;;;;9,126566;9,126566;0;;;0;0;0
2382;9,126566;;;;;;9,126566;9,126566;0;;;-0,000476;0,000476;0,000952
2383;9,126566;;;;;;9,127042;9,126566;0,000476;;;0,000125;0,000351;0,000226
2384;9,127042;;;;;;9,127393;9,127042;0,000351;;;0,000351;0;-0,000351
2385;9,127393;;;;;;9,127393;9,127393;0;;;-0,004952;0,004952;0,009904
2386;9,127393;;;;;;9,132345;9,127393;0,004952;;;-0,002935;0,007887;0,010822
2387;9,132345;;;;;;9,140232;9,132345;0,007887;;;0,007479;0,000408;-0,007071
2388;9,140232;;;;;;9,14064;9,140232;0,000408;;;-0,016976;0,017384;0,03436
2389;9,14064;;;;;;9,158024;9,14064;0,017384;;;0,015956;0,001428;-0,014528
2390;9,158024;;;;;;9,159452;9,158024;0,001428;;;0,00106;0,000368;-0,000692
2391;9,159452;;;;;;9,15982;9,159452;0,000368;;;-0,004386;0,004754;0,00914
2392;9,15982;;;;;;9,164574;9,15982;0,004754;;;0,004754;0;-0,004754
2393;9,164574;;;;;;9,164574;9,164574;0;;;0;0;0
2394;9,164574;;;;;;9,164574;9,164574;0;;;-0,01045;0,01045;0,0209
2395;9,164574;;;;;;9,175024;9,164574;0,01045;;;0,009816;0,000634;-0,009182
2396;9,175024;;;;;;9,175658;9,175024;0,000634;;;0,000531;0,000103;-0,000428
2397;9,175658;;;;;;9,175761;9,175658;0,000103;;;-0,022617;0,02272;0,045337
2398;9,175761;;;;;;9,198481;9,175761;0,02272;;;0,014583;0,008137;-0,006446
2399;9,198481;;;;;;9,206618;9,198481;0,008137;;;0,001203;0,006934;0,005731
2400;9,206618;;;;;;9,213552;9,206618;0,006934;;;-0,048325;0,055259;0,103584
2401;9,213552;;;;;;9,268811;9,213552;0,055259;;;0,054996;0,000263;-0,054733
2402;9,268811;;;;;;9,269074;9,268811;0,000263;;;0,000119;0,000144;2,5E-05
2403;9,269074;;;;;;9,269218;9,269074;0,000144;;;-0,008745;0,008889;0,017634
2404;9,269218;;;;;;9,278107;9,269218;0,008889;;;-0,0112;0,020089;0,031289
2405;9,278107;;;;;;9,298196;9,278107;0,020089;;;0,019668;0,000421;-0,019247
2406;9,298196;;;;;;9,298617;9,298196;0,000421;;;0,000306;0,000115;-0,000191
2407;9,298617;;;;;;9,298732;9,298617;0,000115;;;4,7E-05;6,8E-05;2,1E-05
2408;9,298732;;;;;;9,2988;9,298732;6,8E-05;;;2E-06;6,6E-05;6,4E-05
2409;9,2988;;;;;;9,298866;9,2988;6,6E-05;;;8E-06;5,8E-05;5E-05
2410;9,298866;;;;;;9,298924;9,298866;5,8E-05;;;2E-06;5,6E-05;5,4E-05
2411;9,298924;;;;;;9,29898;9,298924;5,6E-05;;;-1,5E-05;7,1E-05;8,6E-05
2412;9,29898;;;;;;9,299051;9,29898;7,1E-05;;;1,4E-05;5,7E-05;4,3E-05
2413;9,299051;;;;;;9,299108;9,299051;5,7E-05;;;0;5,7E-05;5,7E-05
2414;9,299108;;;;;;9,299165;9,299108;5,7E-05;;;-1,4E-05;7,1E-05;8,5E-05
2415;9,299165;;;;;;9,299236;9,299165;7,1E-05;;;1,3E-05;5,8E-05;4,5E-05
2416;9,299236;;;;;;9,299294;9,299236;5,8E-05;;;-1E-06;5,9E-05;6E-05
2417;9,299294;;;;;;9,299353;9,299294;5,9E-05;;;0;5,9E-05;5,9E-05
2418;9,299353;;;;;;9,299412;9,299353;5,9E-05;;;-0,002917;0,002976;0,005893
2419;9,299412;;;;;;9,302388;9,299412;0,002976;;;0,00284;0,000136;-0,002704
2420;9,302388;;;;;;9,302524;9,302388;0,000136;;;6,8E-05;6,8E-05;1,77636E-15
2421;9,302524;;;;;;9,302592;9,302524;6,8E-05;;;9E-06;5,9E-05;5E-05
2422;9,302592;;;;;;9,302651;9,302592;5,9E-05;;;-1E-06;6E-05;6,1E-05
2423;9,302651;;;;;;9,302711;9,302651;6E-05;;;-5E-06;6,5E-05;7E-05
2424;9,302711;;;;;;9,302776;9,302711;6,5E-05;;;7E-06;5,8E-05;5,1E-05
2425;9,302776;;;;;;9,302834;9,302776;5,8E-05;;;-7E-06;6,5E-05;7,2E-05
2426;9,302834;;;;;;9,302899;9,302834;6,5E-05;;;6E-06;5,9E-05;5,3E-05
2427;9,302899;;;;;;9,302958;9,302899;5,9E-05;;;-8E-06;6,7E-05;7,5E-05
2428;9,302958;;;;;;9,303025;9,302958;6,7E-05;;;-0,005396;0,005463;0,010859
2429;9,303025;;;;;;9,308488;9,303025;0,005463;;;-0,014203;0,019666;0,033869
2430;9,308488;;;;;;9,328154;9,308488;0,019666;;;0,01955;0,000116;-0,019434
2431;9,328154;;;;;;9,32827;9,328154;0,000116;;;-0,009928;0,010044;0,019972
2432;9,32827;;;;;;9,338314;9,32827;0,010044;;;0,009832;0,000212;-0,00962
2433;9,338314;;;;;;9,338526;9,338314;0,000212;;;-0,004187;0,004399;0,008586
2434;9,338526;;;;;;9,342925;9,338526;0,004399;;;-0,006836;0,011235;0,018071
2435;9,342925;;;;;;9,35416;9,342925;0,011235;;;0,01112;0,000115;-0,011005
2436;9,35416;;;;;;9,354275;9,35416;0,000115;;;-0,000288;0,000403;0,000691
